1.30273,0.266252,1.03648,27.2757,-27.2757
1.48929,0.266252,1.22304,32.1852,-32.1852
1.69029,0.426627,1.26366,33.2542,-33.2542
1.94649,0.661043,1.28544,33.8275,-33.8275
2.18686,0.909753,1.2771,33.608,-33.608
2.42452,1.73595,0.688578,18.1205,-18.1205
2.53574,1.9513,0.584441,15.38,-15.38
2.6065,2.35619,0.250308,6.58704,-6.58704
2.61743,2.60117,0.0162618,0.427943,-0.427943
2.55406,2.60117,-0.0471105,-1.23975,1.23975
2.45568,2.60117,-0.145494,-3.8288,3.8288
2.34843,2.60117,-0.252745,-6.65118,6.65118
2.21419,2.60117,-0.386983,-10.1838,10.1838
2.06023,2.60117,-0.540943,-14.2354,14.2354
1.88186,2.60117,-0.719316,-18.9294,18.9294
1.7027,2.60117,-0.898475,-23.6441,23.6441
1.51555,2.60117,-1.08562,-28.569,28.569
1.33786,2.35619,-1.01833,-26.7982,26.7982
1.15611,2.46685,-1.31074,-34.4931,34.4931
1.00137,2.11122,-1.10984,-29.2064,29.2064
0.85394,2.11122,-1.25728,-33.0862,33.0862
0.730611,1.73595,-1.00533,-26.4562,26.4562
0.634473,1.49402,-0.859551,-22.6198,22.6198
0.567035,1.14417,-0.577134,-15.1877,15.1877
0.529923,0.909753,-0.37983,-9.99553,9.99553
0.525834,0.909753,-0.383919,-10.1031,10.1031
0.556172,0.566729,-0.0105573,-0.277823,0.277823
0.614491,0.674741,-0.06025,-1.58553,1.58553
0.70468,0.674741,0.0299386,0.787859,-0.787859
0.821989,0.661043,0.160946,4.23541,-4.23541
0.961139,0.674741,0.286398,7.53679,-7.53679
1.12254,0.674741,0.4478,11.7842,-11.7842
1.29637,0.661043,0.63533,16.7192,-16.7192
1.47487,0.661043,0.813824,21.4164,-21.4164
1.66214,0.674741,0.987397,25.9841,-25.9841
1.84649,0.674741,1.17175,30.8355,-30.8355
2.01488,0.785398,1.22949,32.3549,-32.3549
2.18313,0.909753,1.27337,33.5098,-33.5098
2.37977,0.896055,1.48371,39.0451,-39.0451
2.52683,1.24905,1.27779,33.626,-33.626
2.58719,2.11122,0.475972,12.5256,-12.5256
2.61531,2.23184,0.383469,10.0913,-10.0913
2.61237,2.48055,0.131822,3.46899,-3.46899
2.57641,2.71497,-0.138552,-3.6461,3.6461
2.50917,2.71497,-0.205792,-5.41558,5.41558
2.35675,2.71497,-0.358219,-9.42683,9.42683
2.22092,2.71497,-0.494048,-13.0013,13.0013
2.06255,2.71497,-0.65241,-17.1687,17.1687
1.71313,2.71497,-1.00183,-26.364,26.364
1.53001,2.71497,-1.18495,-31.183,31.183
1.34621,2.71497,-1.36875,-36.0198,36.0198
1.09069,2.60117,-1.51048,-39.7494,39.7494
0.929482,2.35619,-1.42671,-37.5451,37.5451
0.794929,1.89255,-1.09762,-28.8847,28.8847
0.684159,1.66146,-0.977297,-25.7184,25.7184
0.599824,1.14417,-0.544345,-14.3249,14.3249
0.546301,0.909753,-0.363453,-9.56454,9.56454
0.524055,0.909753,-0.385698,-10.1499,10.1499
0.534705,0.674741,-0.140036,-3.68516,3.68516
0.577113,0.674741,-0.0976283,-2.56917,2.56917
0.652813,0.674741,-0.0219276,-0.577043,0.577043
0.821529,0.674741,0.146788,3.86284,-3.86284
0.952611,0.674741,0.27787,7.31236,-7.31236
1.20557,0.674741,0.530826,13.9691,-13.9691
1.37651,0.661043,0.715467,18.8281,-18.8281
1.55698,0.674741,0.882238,23.2168,-23.2168
1.73981,0.674741,1.06507,28.0282,-28.0282
1.92862,0.785398,1.14322,30.0847,-30.0847
2.08792,0.785398,1.30253,34.277,-34.277
2.24033,0.909753,1.33058,35.0152,-35.0152
2.37431,1.10715,1.26716,33.3464,-33.3464
2.47715,1.40565,1.0715,28.1974,-28.1974
2.55608,1.66146,0.894628,23.5428,-23.5428
2.60416,1.99742,0.606734,15.9667,-15.9667
2.61785,2.35619,0.26166,6.88578,-6.88578
2.5793,2.48055,0.0987503,2.59869,-2.59869
2.29719,2.71497,-0.417777,-10.9941,10.9941
2.1545,2.71497,-0.560464,-14.749,14.749
1.9885,2.71497,-0.726466,-19.1175,19.1175
1.72746,2.71497,-0.987504,-25.9869,25.9869
1.54053,2.46685,-0.926318,-24.3768,24.3768
1.26288,2.60117,-1.3383,-35.2183,35.2183
1.0158,2.35619,-1.34039,-35.2734,35.2734
0.803381,1.89255,-1.08917,-28.6623,28.6623
0.689805,1.5708,-0.880991,-23.184,23.184
